City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Arman,RU,2021-05-24 17:02:18,59.7,150.1667,38.21,75,19,0.16
294,Apatity,RU,2021-05-24 17:02:19,67.5641,33.4031,44.56,63,99,4.97
295,Cherskiy,RU,2021-05-24 17:02:19,68.75,161.3,41.14,59,1,6.26
296,Sungaipenuh,ID,2021-05-24 17:02:19,-2.0833,101.3833,65.95,98,95,2.28
297,Qostanay,KZ,2021-05-24 17:02:19,53.1667,63.5833,75.49,38,0,4.47
298,Calama,CL,2021-05-24 17:00:21,-22.4667,-68.9333,71.49,4,58,16.46
299,Sola,VU,2021-05-24 17:02:20,-13.8833,167.55,75.92,86,100,16.02
300,Palmas Bellas,PA,2021-05-24 17:02:20,9.2319,-80.0867,90.1,77,97,3.74
301,Mehamn,NO,2021-05-24 17:02:21,71.0357,27.8492,38.16,69,84,10.0
302,Bambanglipuro,ID,2021-05-24 17:02:21,-7.95,110.2833,77.2,90,28,5.73
303,Fukue,JP,2021-05-24 17:01:04,32.6881,128.8419,65.98,64,16,10.51
304,Aksu,CN,2021-05-24 17:02:21,41.1231,80.2644,72.55,19,100,6.42
305,Sangar,RU,2021-05-24 17:02:22,63.9242,127.4739,43.09,89,100,13.18
306,Solnechnyy,RU,2021-05-24 17:02:22,50.7214,136.6319,41.27,98,100,3.56
307,Aleksandrovka,UA,2021-05-24 17:02:22,46.8383,32.7612,60.91,76,43,18.39
308,Souillac,MU,2021-05-24 17:02:22,-20.5167,57.5167,74.05,72,76,16.58
309,Bathsheba,BB,2021-05-24 17:02:23,13.2167,-59.5167,82.45,64,55,18.68
310,Kabare,CD,2021-05-24 17:02:23,-2.4683,28.8242,61.79,97,73,2.62
311,Eidsvag,NO,2021-05-24 17:02:23,62.7767,8.0668,59.65,54,91,2.42
312,Alice Springs,AU,2021-05-24 17:02:24,-23.7,133.8833,60.35,40,19,11.18
313,Puerto Carreno,CO,2021-05-24 17:02:24,6.189,-67.4859,89.56,59,84,4.5
314,Cockburn Town,TC,2021-05-24 17:02:24,21.4612,-71.1419,79.43,74,42,17.4
315,Ryotsu,JP,2021-05-24 17:02:25,38.0833,138.4333,59.47,96,100,8.16
316,Hofn,IS,2021-05-24 17:02:25,64.2539,-15.2082,48.22,46,75,18.41
317,Portland,US,2021-05-24 17:00:14,45.5234,-122.6762,56.08,92,90,1.01
318,Vila,PT,2021-05-24 17:02:25,42.0304,-8.1588,56.75,60,79,8.25
319,Grand Gaube,MU,2021-05-24 17:02:26,-20.0064,57.6608,76.23,67,5,20.0
320,Manakara,MG,2021-05-24 17:02:26,-22.1333,48.0167,69.03,77,3,4.43
321,Najran,SA,2021-05-24 17:02:26,17.4924,44.1277,85.55,23,27,8.77
322,Olavarria,AR,2021-05-24 17:02:27,-36.8927,-60.3225,57.79,64,6,15.95
323,Brae,GB,2021-05-24 17:02:27,60.3964,-1.353,46.31,90,100,24.85
324,Gunnedah,AU,2021-05-24 17:02:27,-30.9833,150.25,50.72,80,60,1.01
325,Moree,AU,2021-05-24 17:02:28,-29.4667,149.85,54.32,79,1,7.7
326,Saint George,US,2021-05-24 16:58:48,37.1041,-113.5841,72.63,25,0,3.0
327,Nantucket,US,2021-05-24 17:01:00,41.2835,-70.0995,62.1,64,62,11.74
328,Pangody,RU,2021-05-24 17:02:28,65.85,74.4859,37.53,49,52,7.52
329,Olafsvik,IS,2021-05-24 17:02:28,64.8945,-23.7142,45.48,73,26,7.72
330,Jieshi,CN,2021-05-24 17:02:29,22.8134,115.8257,82.27,82,13,4.27
331,Vila Franca Do Campo,PT,2021-05-24 17:02:29,37.7167,-25.4333,66.61,60,100,7.92
332,Papara,BR,2021-05-24 17:02:30,-3.9839,-38.7273,81.68,59,51,6.87
333,Chunskiy,RU,2021-05-24 17:02:30,56.0815,99.6342,45.72,88,89,15.03
334,Muzhi,RU,2021-05-24 17:02:30,65.3667,64.6667,47.23,36,100,6.78
335,Evensk,RU,2021-05-24 17:02:30,61.95,159.2333,35.15,76,34,10.2
336,Buraydah,SA,2021-05-24 17:02:31,26.326,43.975,93.2,14,14,11.48
337,Sorkjosen,NO,2021-05-24 17:02:31,69.8,20.9333,44.6,49,75,8.05
338,Samarai,PG,2021-05-24 17:02:31,-10.6167,150.6667,79.63,73,67,16.55
339,Ormond Beach,US,2021-05-24 17:02:32,29.2858,-81.0559,88.11,62,1,4.61
340,Fraserburgh,GB,2021-05-24 17:02:32,57.6874,-2.0184,50.43,79,83,13.51
341,Kaihua,CN,2021-05-24 17:02:32,23.3687,104.28,65.61,95,98,3.74
342,Asau,RO,2021-05-24 17:02:33,46.4333,26.4,61.95,63,60,3.71
343,Belyy Yar,RU,2021-05-24 17:02:33,53.6039,91.3903,58.89,83,0,6.78
344,Constitucion,CL,2021-05-24 17:02:33,-35.3333,-72.4167,61.23,66,0,11.39
345,Skwierzyna,PL,2021-05-24 17:02:34,52.5991,15.5065,67.68,57,91,13.82
346,Kyra,RU,2021-05-24 17:02:34,49.5776,111.9753,33.19,69,22,5.17
347,Chapais,CA,2021-05-24 17:02:34,49.7834,-74.8492,57.79,23,18,9.28
348,Portadown,GB,2021-05-24 17:02:35,54.4241,-6.4412,58.98,66,75,14.72
349,Novobirilyussy,RU,2021-05-24 17:02:35,56.9514,90.6661,51.08,91,67,8.46
350,Dhidhdhoo,MV,2021-05-24 16:58:05,6.8833,73.1,84.49,75,99,22.37
351,Yuancheng,CN,2021-05-24 17:02:36,36.652,107.7896,59.07,27,74,3.02
352,Manali,IN,2021-05-24 17:02:36,13.1667,80.2667,88.07,60,100,12.82
353,Burgdorf,DE,2021-05-24 17:02:36,52.4463,10.0064,70.14,83,88,13.22
354,Belaya Gora,RU,2021-05-24 17:02:36,68.5333,146.4167,42.94,70,56,6.82
355,Katangli,RU,2021-05-24 17:02:37,51.7102,143.2326,34.54,96,100,9.31
356,Ilulissat,GL,2021-05-24 17:02:37,69.2167,-51.1,44.62,33,75,24.16
357,Dingle,PH,2021-05-24 17:02:37,10.9995,122.6711,78.06,83,6,3.87
358,Avera,US,2021-05-24 17:02:38,33.194,-82.5271,94.71,36,18,2.44
359,Chifeng,CN,2021-05-24 16:59:16,42.2683,118.9636,49.84,26,99,11.1
360,Bhindar,IN,2021-05-24 17:02:38,24.5,74.1833,89.64,25,2,6.29
361,Bandarbeyla,SO,2021-05-24 17:02:39,9.4942,50.8122,82.06,70,5,27.72
362,Lazaro Cardenas,MX,2021-05-24 16:58:14,17.9583,-102.2,86.81,48,7,7.14
363,Bairiki,KI,2021-05-24 17:02:39,1.3292,172.9752,77.0,78,90,5.57
364,Garissa,KE,2021-05-24 17:02:39,-0.4536,39.6401,80.17,53,43,22.97
365,Andenes,NO,2021-05-24 17:02:40,69.3143,16.1194,42.78,61,4,20.71
366,Ayan,RU,2021-05-24 17:02:40,56.45,138.1667,33.57,97,100,24.14
367,Duma,CN,2021-05-24 17:02:40,34.7653,108.135,63.72,31,96,3.78
368,Edd,ER,2021-05-24 17:02:41,13.9297,41.6925,93.0,53,48,10.65
369,Camana,PE,2021-05-24 17:02:41,-16.6228,-72.7111,67.78,74,93,8.05
370,Labuhan,ID,2021-05-24 17:02:41,-6.8844,112.2051,78.69,84,13,6.35
371,Rakovski,BG,2021-05-24 17:02:42,42.3,24.9667,82.26,55,92,10.71
372,Kismayo,SO,2021-05-24 17:02:42,-0.3582,42.5454,78.48,78,5,16.51
373,Kushmurun,KZ,2021-05-24 17:02:42,52.4503,64.6311,78.78,33,29,9.42
374,Alexandria,EG,2021-05-24 16:59:35,31.2156,29.9553,75.74,69,0,9.22
375,Panormos,GR,2021-05-24 17:02:43,35.4182,24.6909,78.22,49,0,1.12
376,Gharghoda,IN,2021-05-24 17:02:43,22.1667,83.35,89.94,24,100,5.61
377,Johnson City,US,2021-05-24 16:57:46,36.3134,-82.3535,87.96,52,1,4.59
378,Mabaruma,GY,2021-05-24 17:02:44,8.2,-59.7833,86.47,59,99,9.57
379,Veisiejai,LT,2021-05-24 17:02:44,54.1,23.7,58.86,67,96,3.49
380,Bertoua,CM,2021-05-24 17:02:44,4.5833,13.6833,78.19,76,25,3.15
381,Aykhal,RU,2021-05-24 17:02:45,66.0,111.5,39.42,50,16,5.26
382,Lorengau,PG,2021-05-24 17:02:45,-2.0226,147.2712,80.35,83,89,8.75
383,Vanavara,RU,2021-05-24 17:02:45,60.34,102.2797,45.9,92,100,4.05
384,Kang,BW,2021-05-24 17:02:45,-23.6752,22.7876,59.76,39,0,6.6
385,Cayenne,GF,2021-05-24 17:02:46,4.9333,-52.3333,78.84,90,90,9.42
386,Roma,US,2021-05-24 17:02:46,43.2128,-75.4557,73.4,42,1,0.0
387,Bukan,IR,2021-05-24 17:02:46,36.521,46.2089,65.48,24,90,5.06
388,Vila Velha,BR,2021-05-24 16:59:25,-20.3297,-40.2925,82.96,66,0,17.0
389,Tshela,CD,2021-05-24 17:02:47,-4.9833,12.9333,78.28,85,99,0.22
390,Tevriz,RU,2021-05-24 17:02:47,57.509,72.4042,60.48,60,17,4.9
391,San Quintin,MX,2021-05-24 17:02:48,30.4833,-115.95,68.79,58,0,11.41
392,San Patricio,US,2021-05-24 17:02:48,28.017,-97.5169,86.72,70,42,14.2
393,Sidi Ali,DZ,2021-05-24 17:02:48,36.0998,0.4206,66.97,54,0,7.29
394,Mombetsu,JP,2021-05-24 17:02:49,44.3525,143.3525,44.49,95,100,2.42
395,Padre Paraiso,BR,2021-05-24 17:02:49,-17.0742,-41.4844,89.53,29,44,3.31
396,Russell,US,2021-05-24 17:02:49,32.3502,-85.1999,91.9,34,60,1.16
397,Krasnoselkup,RU,2021-05-24 17:02:50,65.7,82.4667,33.62,65,30,20.62
398,La Ronge,CA,2021-05-24 17:02:50,55.1001,-105.2842,46.62,93,90,16.11
399,Broome,US,2021-05-24 17:02:50,42.2506,-75.833,71.46,51,20,3.0
400,Chipinge,ZW,2021-05-24 17:02:51,-20.1883,32.6236,52.72,66,6,3.09
401,Manokwari,ID,2021-05-24 17:02:51,-0.8667,134.0833,78.4,84,100,3.0
402,Brainerd,US,2021-05-24 17:02:51,46.358,-94.2008,77.25,73,75,9.22
403,Bianzhuang,CN,2021-05-24 17:02:51,34.8486,118.0447,69.89,20,76,10.69
404,Washougal,US,2021-05-24 17:00:23,45.5826,-122.3534,57.13,94,90,3.44
405,Montepuez,MZ,2021-05-24 17:02:52,-13.1256,38.9997,68.32,67,90,8.23
406,Riyadh,SA,2021-05-24 16:58:45,24.6877,46.7219,105.85,9,7,5.75
407,Pangkalanbuun,ID,2021-05-24 17:02:52,-2.6833,111.6167,75.16,97,49,1.52
408,Waipawa,NZ,2021-05-24 17:02:53,-41.4122,175.5153,47.03,80,100,14.9
409,Ascension,US,2021-05-24 17:02:53,30.2169,-90.9001,84.2,64,1,5.75
410,Omboue,GA,2021-05-24 17:02:53,-1.5746,9.2618,79.63,86,98,7.2
411,Morgan City,US,2021-05-24 17:02:54,29.6994,-91.2068,83.03,63,75,8.37
412,Wonthaggi,AU,2021-05-24 17:02:54,-38.6044,145.5913,63.37,67,99,10.38
413,Brewster,US,2021-05-24 17:02:54,41.3973,-73.6171,68.59,58,90,1.01
414,Muros,ES,2021-05-24 17:02:55,42.7762,-9.0603,63.23,67,68,13.31
415,Eureka,US,2021-05-24 17:02:55,40.8021,-124.1637,58.62,85,77,4.0
416,Gamba,GA,2021-05-24 17:02:55,-2.65,10.0,79.74,84,82,5.97
417,Ancud,CL,2021-05-24 17:02:55,-41.8697,-73.8203,51.42,77,100,15.37
418,Mahajanga,MG,2021-05-24 17:02:56,-15.7167,46.3167,73.42,83,20,3.44
419,Palana,RU,2021-05-24 17:02:56,59.1167,159.9667,30.25,90,6,12.95
420,Apa,RO,2021-05-24 17:02:56,47.7667,23.2,66.72,77,82,5.14
421,Natchez,US,2021-05-24 17:02:57,31.5604,-91.4032,83.64,48,1,5.75
422,Port Shepstone,ZA,2021-05-24 17:02:57,-30.7414,30.455,67.41,77,0,16.22
423,Waycross,US,2021-05-24 17:02:28,31.2136,-82.354,91.98,38,40,3.44
424,Normandin,CA,2021-05-24 17:02:58,48.8333,-72.5321,60.26,27,45,3.78
425,Maputo,MZ,2021-05-24 16:58:07,-25.9653,32.5892,70.23,70,0,3.0
426,Lanigan,CA,2021-05-24 17:02:58,51.8501,-105.0344,50.23,88,100,20.85
427,Verkhoyansk,RU,2021-05-24 17:02:58,67.5447,133.385,44.85,38,8,2.66
428,San Carlos De Bariloche,AR,2021-05-24 17:02:59,-41.1456,-71.3082,45.48,78,52,28.77
429,Jixi,CN,2021-05-24 17:02:59,45.3,130.9667,44.08,77,41,4.76
430,Pamyat Parizhskoy Kommuny,RU,2021-05-24 17:02:59,56.1048,44.4952,64.35,71,100,3.42
431,Cabedelo,BR,2021-05-24 17:03:00,-6.9811,-34.8339,81.95,71,74,13.69
432,Pandan,PH,2021-05-24 17:03:00,14.0453,124.1694,80.44,83,7,3.71
433,Liuzhou,CN,2021-05-24 17:03:00,24.3126,109.3892,68.58,88,98,5.01
434,Karratha,AU,2021-05-24 17:03:00,-20.7377,116.8463,70.57,41,90,12.17
435,Mianwali,PK,2021-05-24 17:02:10,32.5741,71.5264,90.3,25,0,5.12
436,Eydhafushi,MV,2021-05-24 17:03:01,5.1033,73.0708,83.73,77,96,21.59
437,Vao,NC,2021-05-24 17:03:01,-22.6667,167.4833,70.81,61,0,19.22
438,Ordu,TR,2021-05-24 17:03:02,40.9086,37.6845,52.3,82,81,2.19
439,Morant Bay,JM,2021-05-24 17:03:02,17.8815,-76.4093,91.62,65,57,12.37
440,Tutoia,BR,2021-05-24 17:03:02,-2.7619,-42.2744,87.82,59,79,9.6
441,General Roca,AR,2021-05-24 17:03:03,-39.0333,-67.5833,62.67,41,100,28.39
442,Kieta,PG,2021-05-24 17:03:03,-6.2167,155.6333,78.91,86,100,3.65
443,Pueblo,US,2021-05-24 17:03:03,38.2545,-104.6091,76.73,26,1,4.34
444,Manhush,UA,2021-05-24 17:03:04,47.0558,37.3107,65.53,79,95,4.27
445,Bonavista,CA,2021-05-24 17:03:04,48.6499,-53.1147,38.12,65,100,27.22
446,Makakilo City,US,2021-05-24 17:03:04,21.3469,-158.0858,72.28,78,1,3.44
447,Sorong,ID,2021-05-24 17:03:05,-0.8833,131.25,77.81,88,100,10.58
448,Dolores,AR,2021-05-24 17:03:05,-36.3132,-57.6792,59.54,59,42,16.26
449,Mitchell,US,2021-05-24 17:03:06,43.7094,-98.0298,75.18,66,1,11.01
450,Lieto,FI,2021-05-24 17:03:06,60.5103,22.4618,60.22,55,0,5.35
451,Strenci,LV,2021-05-24 17:03:06,57.6257,25.6854,54.32,76,78,6.29
452,Necochea,AR,2021-05-24 17:03:06,-38.5473,-58.7368,64.04,50,30,19.53
453,Nawa,IN,2021-05-24 17:03:07,27.0167,75.0,89.94,28,0,3.42
454,Milkovo,RU,2021-05-24 17:03:07,54.7167,158.6167,36.34,77,6,3.74
455,Tiruchchendur,IN,2021-05-24 17:03:07,8.4833,78.1167,84.2,70,100,18.01
456,Rafaela,AR,2021-05-24 17:03:08,-31.2503,-61.4867,68.0,27,0,5.01
457,Plouzane,FR,2021-05-24 17:03:08,48.3833,-4.6167,55.45,76,75,25.52
458,Baykit,RU,2021-05-24 17:03:09,61.67,96.37,43.65,91,100,7.27
459,Mizan Teferi,ET,2021-05-24 17:03:09,6.9833,35.5833,61.54,98,86,3.62
460,Sabang,ID,2021-05-24 17:03:09,5.8933,95.3214,84.47,76,95,14.88
461,Wanning,CN,2021-05-24 17:03:10,18.8003,110.3967,81.75,89,92,5.57
462,Comodoro Rivadavia,AR,2021-05-24 17:00:17,-45.8667,-67.5,52.9,38,34,34.87
463,Savannakhet,LA,2021-05-24 17:03:10,16.566,104.751,76.39,89,97,2.86
464,Tamandare,BR,2021-05-24 17:03:10,-8.7597,-35.1047,82.36,62,54,9.04
465,Klaksvik,FO,2021-05-24 17:03:11,62.2266,-6.589,49.12,78,13,11.59
466,Timbiqui,CO,2021-05-24 17:03:11,2.7717,-77.6654,82.06,82,96,4.83
467,Komsomolskiy,UZ,2021-05-24 17:03:11,40.4272,71.7189,72.82,33,100,3.76
468,Teguise,ES,2021-05-24 17:03:12,29.0605,-13.564,70.02,71,20,27.13
469,Toowoomba,AU,2021-05-24 17:03:12,-27.55,151.9667,52.25,88,6,4.0
470,Half Moon Bay,US,2021-05-24 17:03:12,37.4636,-122.4286,73.58,89,40,6.55
471,San Joaquin,US,2021-05-24 17:03:13,37.9333,-121.3011,76.53,40,1,9.22
472,Wembley,AU,2021-05-24 16:59:21,-31.9333,115.8,53.06,95,0,6.71
473,Zinder,NE,2021-05-24 17:03:13,13.8072,8.9881,101.7,6,21,6.87
474,Sechura,PE,2021-05-24 17:03:14,-5.5569,-80.8222,76.75,64,34,8.34
475,Iqaluit,CA,2021-05-24 17:03:14,63.7506,-68.5145,20.7,79,98,1.72
476,Pathein,MM,2021-05-24 17:03:14,16.7833,94.7333,79.02,85,100,7.72
477,Trairi,BR,2021-05-24 16:58:22,-3.2778,-39.2689,85.89,65,77,12.82
478,Boyuibe,BO,2021-05-24 17:03:15,-20.4167,-63.2833,70.57,32,99,8.23
479,Lata,PT,2021-05-24 17:03:15,40.1629,-8.3327,69.04,47,41,11.68
480,Maarianhamina,AX,2021-05-24 17:03:15,60.0973,19.9348,48.06,76,0,6.91
481,Novyy Urengoy,RU,2021-05-24 16:59:17,66.0833,76.6333,35.83,58,54,10.51
482,Roebourne,AU,2021-05-24 17:03:16,-20.7833,117.1333,71.1,41,95,14.14
483,Tiarei,PF,2021-05-24 17:03:16,-17.5333,-149.3333,75.22,77,44,7.52
484,Kemijarvi,FI,2021-05-24 17:03:16,66.7131,27.4306,43.88,59,100,6.53
485,Cancun,MX,2021-05-24 16:59:41,21.1743,-86.8466,86.05,63,40,12.35
486,Maridi,SS,2021-05-24 17:03:17,4.9158,29.4742,70.86,93,67,1.99
487,Ekhabi,RU,2021-05-24 17:03:17,53.5102,142.9671,33.31,92,100,12.26
488,Samdari,IN,2021-05-24 17:03:17,25.8167,72.5833,96.94,24,0,7.61
489,Victor Harbor,AU,2021-05-24 17:03:18,-35.5667,138.6167,71.47,71,100,8.97
490,Vasilsursk,RU,2021-05-24 17:03:18,56.1275,46.0072,56.8,77,100,4.07
491,Lamu,KE,2021-05-24 17:03:18,-2.2717,40.902,78.89,75,7,17.9
492,Alice Town,BS,2021-05-24 17:03:19,25.7167,-79.3,75.81,59,0,12.21
493,Kouroussa,GN,2021-05-24 17:03:19,10.65,-9.8833,97.27,28,75,3.83
494,Kununurra,AU,2021-05-24 17:03:20,-15.7667,128.7333,67.98,88,15,0.0
495,Birin,NP,2021-05-24 17:03:20,26.8865,88.0718,68.83,62,58,5.64
496,Rio Gallegos,AR,2021-05-24 17:03:20,-51.6226,-69.2181,42.85,70,40,28.77
497,Itapirapua,BR,2021-05-24 17:03:21,-15.8233,-50.6133,90.79,37,55,4.72
498,Desaguadero,PE,2021-05-24 17:03:21,-16.5656,-69.0417,53.74,39,97,6.04
499,Twistringen,DE,2021-05-24 17:03:21,52.8,8.65,58.89,91,100,6.71
500,New Glasgow,CA,2021-05-24 17:00:15,45.5834,-62.6486,57.9,44,5,11.81
501,Tautira,PF,2021-05-24 17:03:22,-17.7333,-149.15,75.22,77,52,7.36
502,Naantali,FI,2021-05-24 17:03:22,60.4674,22.0243,60.37,64,0,8.43
503,Srednekolymsk,RU,2021-05-24 17:03:22,67.45,153.6833,44.37,58,0,6.29
504,Dakoro,NE,2021-05-24 17:03:23,14.5106,6.765,105.24,5,35,13.06
505,Amazar,RU,2021-05-24 17:03:23,53.858,120.875,37.04,99,100,3.91
506,Korla,CN,2021-05-24 17:03:23,41.7597,86.1469,73.85,17,74,4.61
507,Warrnambool,AU,2021-05-24 17:03:24,-38.3833,142.4833,62.82,56,100,25.88
508,Elliot Lake,CA,2021-05-24 17:03:24,46.3834,-82.6331,56.48,42,92,6.22
509,Sorland,NO,2021-05-24 17:03:24,67.667,12.6934,48.27,72,68,15.46
510,Mykhaylivka,UA,2021-05-24 17:03:25,47.2724,35.2224,64.67,77,44,12.33
511,Myitkyina,MM,2021-05-24 17:03:25,25.3833,97.4,76.68,92,23,1.32
512,Wadi Musa,JO,2021-05-24 17:03:25,30.3222,35.4793,66.33,44,0,11.27
513,Darhan,MN,2021-05-24 17:03:26,49.4867,105.9228,48.88,63,100,6.8
514,Seeboden,AT,2021-05-24 17:03:26,46.8219,13.495,53.53,100,100,3.44
515,Lahaina,US,2021-05-24 17:03:26,20.8783,-156.6825,76.24,78,15,1.88
516,Saskylakh,RU,2021-05-24 17:03:26,71.9167,114.0833,37.85,86,81,8.93
517,Yenagoa,NG,2021-05-24 17:03:27,4.9247,6.2642,83.89,73,97,6.73
518,Sibiti,CG,2021-05-24 17:03:27,-3.6819,13.3499,74.23,88,95,2.13
519,Babu,CN,2021-05-24 17:03:28,24.4167,111.5167,67.39,96,90,4.12
520,Port Hardy,CA,2021-05-24 17:00:00,50.6996,-127.4199,50.18,100,90,3.44
521,Iracoubo,GF,2021-05-24 17:03:28,5.4802,-53.2011,77.67,92,100,7.94
522,Porto Novo,BJ,2021-05-24 17:03:28,6.4965,2.6036,84.42,69,60,9.4
523,Chepareria,KE,2021-05-24 17:03:29,1.3077,35.2039,60.94,91,45,2.3
524,Saint-Francois,FR,2021-05-24 17:03:29,46.4154,3.9054,63.18,58,75,17.27
525,Agadir,MA,2021-05-24 16:58:38,30.4202,-9.5982,77.45,48,92,8.16
526,Sinjar,IQ,2021-05-24 17:03:29,36.3209,41.8754,74.35,33,47,11.01
527,Sept-Iles,CA,2021-05-24 17:03:30,50.2001,-66.3821,47.05,63,12,10.0
528,Boguchany,RU,2021-05-24 17:03:30,58.3814,97.4531,46.04,86,100,12.19
529,Kloulklubed,PW,2021-05-24 17:03:30,7.0419,134.2556,77.5,77,99,7.43
530,Luena,AO,2021-05-24 17:03:31,-11.7833,19.9167,61.38,48,0,4.47
531,Maracaibo,VE,2021-05-24 17:02:52,10.6317,-71.6406,90.01,57,77,3.6
532,Maramag,PH,2021-05-24 17:03:31,7.8167,124.95,70.34,93,97,2.17
533,Salinopolis,BR,2021-05-24 17:03:31,-0.6136,-47.3561,84.97,71,59,13.67
534,Dromolaxia,CY,2021-05-24 17:03:32,34.8761,33.586,83.44,50,0,10.36
535,Qom,IR,2021-05-24 17:03:32,34.6401,50.8764,85.19,21,61,11.59
536,Kapoeta,SS,2021-05-24 17:03:32,4.7717,33.5903,76.93,68,66,7.29
537,Caravelas,BR,2021-05-24 17:03:33,-17.7125,-39.2481,85.12,58,21,12.46
538,Nagua,DO,2021-05-24 17:03:33,19.3832,-69.8474,88.45,65,75,8.61
539,Taoudenni,ML,2021-05-24 17:03:33,22.6783,-3.9836,112.03,8,35,8.43
540,Bichena,ET,2021-05-24 17:03:34,10.45,38.2,67.62,36,87,5.55
541,Byron Bay,AU,2021-05-24 17:01:33,-28.65,153.6167,63.88,81,30,7.27
542,Gondar,ET,2021-05-24 17:03:34,12.6,37.4667,72.14,27,58,5.39
543,Winneba,GH,2021-05-24 17:03:34,5.3511,-0.6231,83.62,70,23,9.66
544,Port Augusta,AU,2021-05-24 17:03:35,-32.5,137.7667,70.7,34,100,18.28
545,Bonao,DO,2021-05-24 17:03:35,18.9369,-70.4092,86.41,62,79,5.5
546,Araouane,ML,2021-05-24 17:03:36,18.9048,-3.5265,108.09,11,70,5.03
547,Jaipur,IN,2021-05-24 17:03:36,26.9167,75.8167,88.92,27,0,6.11
548,Taywarah,AF,2021-05-24 17:03:36,33.35,64.4167,56.5,38,89,1.72
549,Magaria,NE,2021-05-24 17:03:36,12.9983,8.9099,103.1,6,31,11.27
550,Krusevac,RS,2021-05-24 17:03:37,43.58,21.3339,79.16,75,86,6.02
551,Ostrovnoy,RU,2021-05-24 17:03:37,68.0531,39.5131,35.19,79,88,16.2
552,Katubao,PH,2021-05-24 17:03:38,5.8892,124.8294,80.46,83,92,2.48
553,Colares,PT,2021-05-24 17:03:38,38.7992,-9.4469,68.29,59,20,13.0
554,Meadow Lake,US,2021-05-24 17:03:38,34.8014,-106.5436,76.6,8,0,5.77
